FID;Longitude;Latitude;wkd_day_value;wnd_day_value;wkd_night_value;wnd_night_value;mean_value_NO2;radiation;nightlight_450;nightlight_4950;nightlight_3150;nightlight_900;elevation;industry_1000;industry_100;industry_25;industry_3000;industry_300;industry_5000;industry_500;industry_50;population_1000;population_3000;population_5000;road_class_1_1000;road_class_1_100;road_class_1_25;road_class_1_3000;road_class_1_300;road_class_1_5000;road_class_1_500;road_class_1_50;road_class_2_1000;road_class_2_100;road_class_2_25;road_class_2_3000;road_class_2_300;road_class_2_5000;road_class_2_500;road_class_2_50;road_class_3_1000;road_class_3_100;road_class_3_25;road_class_3_3000;road_class_3_300;road_class_3_5000;road_class_3_500;road_class_3_50;temperature_2m_10;temperature_2m_11;temperature_2m_12;temperature_2m_1;temperature_2m_2;temperature_2m_3;temperature_2m_4;temperature_2m_5;temperature_2m_6;temperature_2m_7;temperature_2m_8;temperature_2m_9;TROP_2018;wind_speed_10m_10;wind_speed_10m_11;wind_speed_10m_12;wind_speed_10m_1;wind_speed_10m_2;wind_speed_10m_3;wind_speed_10m_4;wind_speed_10m_5;wind_speed_10m_6;wind_speed_10m_7;wind_speed_10m_8;wind_speed_10m_9;trop_mean_filt_2019
410;8.784892;50.101494;43.57845492;30.8431276;34.03904394;30.24777913;37.61180179;3.072942;20.098362;11.290696;14.103963;18.711191;107.953728;403125;625;0;1766875;55000;7872500;163750;0;12380.53906;76232.92188;160059.7813;0;0;0;344.064545;0;41766.92188;0;0;5322.935547;178.945587;76.686462;21291.85156;910.90918;55012.44531;2429.965332;119.827011;24991.34961;195.543747;0;184585.7344;2674.99585;351252.6875;6647.958008;0;12.044794;5.933083;3.487511;-1.327796;4.335526;8.143759;8.751403;15.373168;19.665895;20.221617;19.386131;14.091808;546.282043;2.79325;2.576393;3.128447;2.380227;2.837234;2.813852;2.262218;1.968303;2.481512;2.388784;2.090745;2.291085;9.28E-05
411;8.80122;53.83017;11.29903136;9.784102041;11.545077;11.06554248;11.04681866;2.808341;0.004163;0.550898;0.365848;0.042666;-1.146563;0;0;0;233125;0;1095000;0;0;37.655708;1836.576172;5088.860352;0;0;0;0;0;2736.03833;0;0;0;0;0;5414.650391;0;11132.19531;0;0;2515.529297;0;0;20705.9375;0;51280.69531;258.78299;0;12.862662;7.342861;4.622038;1.541969;3.10161;6.636189;7.628689;13.193503;16.340406;17.007769;17.350822;14.42715;314.956909;6.345539;5.293374;6.083202;4.641475;5.660351;4.647377;5.453776;4.225267;4.893082;4.097386;4.368503;4.357894;5.07E-05
412;8.81578;53.077151;24.03042921;17.78561972;22.60164483;20.57542787;22.17170718;2.779453;31.182978;15.065096;20.386236;29.91169;11.83548;14375;0;0;1290000;0;5017500;0;0;8818.624023;64574.25391;147458.6563;1595.954956;0;0;28703.75391;64.715263;72438.99219;523.447937;0;4221.776367;0;0;22742.08008;1080.074707;50192.26172;1542.721191;0;39718.13281;476.96637;43.516647;260311.9063;3131.646729;472961.5938;11214.31934;163.056015;12.679775;6.445271;4.004962;0.198015;3.493876;7.305937;7.884907;14.249592;17.292593;17.655035;17.632;13.91946;428.39566;3.794837;3.089561;3.591618;2.593691;3.530183;2.995091;3.136615;2.638883;2.919861;2.466683;2.603266;2.657563;6.64E-05
413;8.817251;49.653465;8.670090959;6.957306122;8.090423484;7.681011905;8.111632158;3.051882;0;0.276335;0.397522;0.032848;469.850342;0;0;0;0;0;35625;0;0;1.141143;6081.405273;13947.04688;0;0;0;0;0;0;0;0;0;0;0;9921.672852;0;23327.63867;0;0;902.612183;0;0;52599.78125;0;129602.7969;0;0;11.269522;5.065128;2.472071;-2.827259;3.865774;7.633963;7.942517;14.335926;18.77626;19.148581;18.701544;13.036511;356.380463;2.717666;2.596018;3.095866;2.418083;2.851823;2.889871;2.237492;2.016444;2.387272;2.383464;2.012018;2.179149;5.26E-05
414;8.825173;53.078663;48.44308312;34.38806496;29.92214876;28.82605012;39.48790167;2.778618;27.992258;15.130703;18.111216;26.997641;10.982271;0;0;0;536875;0;4338750;0;0;8747.025391;59693.17969;149259.7031;752.905273;0;0;16870.82031;0;84491.71094;0;0;6165.557617;677.142639;70.393509;23542.57031;1803.461182;51458.77344;3227.120605;254.967865;43448.15625;118.296494;13.51137;253936.2969;3161.787598;482126.4688;10369.7832;51.132751;12.679283;6.442194;4.005061;0.198094;3.49319;7.307476;7.886705;14.253699;17.295435;17.656355;17.63599;13.922492;425.034729;3.788411;3.084922;3.586231;2.590319;3.524989;2.991389;3.133954;2.636858;2.917361;2.463762;2.600899;2.654345;6.67E-05
415;8.904442;48.645608;14.97613986;11.74877551;14.66865597;13.70784558;14.16740341;3.192037;8.937729;1.683956;2.240104;7.415331;467.681824;61250;0;0;768750;0;1046875;0;0;5494.880371;15018.14063;27006.80273;0;0;0;17558.49219;0;29019.10156;0;0;443.14212;0;0;5464.890137;0;9744.014648;0;0;24165.25977;328.642212;0;82248.90625;4437.814941;174023.25;10574.125;25.092043;10.681169;4.361602;1.327815;-4.621321;3.417076;7.035903;7.27835;13.567102;18.303017;18.681648;18.720694;12.479676;400.043549;2.56385;2.614998;3.085232;2.351996;2.540054;2.895653;2.214858;1.862685;2.177993;2.246448;1.756598;2.054357;5.28E-05
416;8.916966;53.060045;24.92844722;17.03449454;24.34155181;18.75103241;22.69677496;2.777307;22.117634;9.882723;13.774405;23.513853;8.188685;934375;0;0;2756875;23125;5788750;131875;0;6834.783203;57598.41406;108609.0625;0;0;0;25291.48438;0;67415.53906;0;0;2649.841553;306.62207;0;11570.56934;907.290222;28549.57422;1508.303467;50.64883;13345.65234;0;0;156269.2656;1665.321045;322498.25;3838.320801;0;12.681133;6.411857;4.002897;0.172744;3.49251;7.338181;7.907917;14.302752;17.342161;17.697144;17.693407;13.9529;399.441681;3.738971;3.050692;3.551463;2.561769;3.482692;2.963299;3.11205;2.615961;2.894788;2.444871;2.58786;2.625834;6.19E-05
417;8.92157;50.13577;27.85177686;21.20153061;26.55667788;25.7487619;26.07641925;3.072924;26.298559;6.404155;10.046168;23.209909;108.097313;261875;0;0;2485000;0;4001250;24375;0;7808.779297;43544.59375;80771.0625;0;0;0;44494.85156;0;100084.5391;0;0;4088.909668;0;0;12952.83887;0;17846.11914;0;0;30146.96094;228.56369;0;141151.7188;2961.214355;295691.5313;7241.847656;38.015026;11.8395;5.775063;3.290591;-1.797941;4.184104;7.986316;8.580108;15.209518;19.441347;20.000107;19.212931;13.901296;472.65155;2.817645;2.570554;3.11631;2.4021;2.884884;2.835474;2.27792;1.987959;2.493092;2.388528;2.108104;2.280327;7.69E-05
418;8.928171;51.430897;8.98790573;7.018002774;9.70864786;9.393737864;8.822942068;2.882993;0;0.036336;0.047084;0.010939;357.230957;0;0;0;0;0;0;0;0;25.601643;1177.842163;2492.989746;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1825.359741;0;0;26859.8418;0;76107.85938;0;0;11.190444;4.936844;2.184245;-2.225158;2.694537;6.678006;6.553324;13.343332;16.908823;17.473183;16.99262;12.409666;315.455811;3.806109;3.033979;3.782342;2.880046;3.454362;3.209675;2.94698;2.292424;2.833925;2.66715;2.42306;2.620238;4.10E-05
419;9.001981;49.672507;17.0057368;13.53753742;16.00469932;14.74661905;15.89163106;3.075129;11.010352;1.009438;2.468103;9.560435;209.189407;4375;0;0;41875;0;49375;0;0;6587.379395;18397.9668;20718.30469;0;0;0;0;0;0;0;0;3164.757812;0;0;13621.05566;966.879517;22813.26758;1636.652832;0;28611.93164;25.003143;0;101418.5;1600.12207;148665.5781;7342.387695;0;11.262859;4.979974;2.303227;-3.075039;3.773582;7.565558;7.935141;14.293081;18.680653;19.058891;18.703287;12.98051;331.908783;2.762458;2.610356;3.101058;2.451503;2.893704;2.927681;2.238209;2.008267;2.374014;2.362061;2.03076;2.134925;4.92E-05
420;9.01652;48.80102;52.59094708;38.36517007;33.83997991;29.32952854;43.20138608;3.189411;9.791759;3.544685;4.189201;9.295238;391.762024;0;0;0;723750;0;1394375;0;0;8468.988281;32631.55859;65634.17188;795.142456;0;0;25430.6875;0;47426.91406;0;0;0;0;0;475.399017;0;509.840515;0;0;33485.41406;542.223389;85.859497;144412.9219;4191.092773;286530.125;10607.11328;161.07991;11.170014;4.797289;2.009717;-3.790781;3.825742;7.623723;7.799531;14.094694;18.92219;19.256618;19.190187;12.973864;462.515991;2.479893;2.496577;2.961219;2.287254;2.508234;2.864974;2.186363;1.856584;2.159648;2.205514;1.774757;1.963374;6.83E-05
421;9.031754;51.154843;6.946122222;5.533673469;6.399321048;6.308702381;6.486186957;2.870369;0;0.017492;0.012728;0;468.74707;0;0;0;41250;0;53125;0;0;0;935.892822;2570.069092;0;0;0;0;0;0;0;0;0;0;0;0;0;776.771973;0;0;0;0;0;27778.54688;0;82050.17188;0;0;10.841153;4.633441;1.949744;-2.507725;2.477665;6.468717;6.622604;13.341593;17.049307;17.677816;17.111736;12.290149;286.933563;3.420254;2.770531;3.403993;2.602405;3.066596;2.916525;2.617982;2.09457;2.604566;2.534709;2.211084;2.46488;4.17E-05
422;9.051178;48.507703;22.16908685;16.18190476;20.59804217;19.67890819;20.41745308;3.206021;12.335585;3.302864;5.487193;10.493871;326.722198;74375;9375;1875;786250;46875;1500625;68750;3750;8197.344727;39528.60156;67007.45313;0;0;0;10329.52344;0;25938.20313;0;0;7213.926758;0;0;23245.54688;0;29417.44141;0;0;22827.95703;252.442886;47.290539;134027.7969;3274.56958;260038.8906;7986.702637;123.753952;10.716566;4.398273;1.259607;-4.42628;3.427315;7.190247;7.542603;13.753445;18.537271;18.947628;18.99505;12.645341;350.388885;2.484848;2.570829;3.001067;2.328566;2.497964;2.815937;2.139046;1.803025;2.135555;2.203655;1.729435;2.008394;5.13E-05
423;9.05802;48.52023;60.62955747;41.15544218;35.66027122;30.5719603;48.11250572;3.199178;16.01276;3.277659;6.794875;14.658253;343.390594;15000;0;0;806250;0;1238125;3750;0;10370.67188;49996.45313;65231.75391;0;0;0;10482.70215;0;24865.00195;0;0;3865.59668;0;0;19898.67773;0;27289.92969;181.845551;0;35617.71484;379.833496;52.078941;183691.2813;2905.010742;265590.8438;8358.257812;107.015068;10.724932;4.412057;1.295948;-4.401269;3.428597;7.197181;7.545786;13.757565;18.548328;18.956289;19.00028;12.655376;354.930573;2.480907;2.563607;2.994089;2.324908;2.496818;2.815764;2.139199;1.804054;2.133549;2.200728;1.730979;2.004128;5.20E-05
424;9.06255;52.17017;14.3430846;10.92219048;15.267638;12.78881046;13.76359138;2.848904;2.509046;0.83959;1.430478;2.560873;56.822414;451250;0;0;1220000;0;1583125;42500;0;1008.470032;8770.361328;18630.29102;0;0;0;0;0;0;0;0;2123.768799;0;0;7896.877441;332.444153;13468.67676;917.076721;0;4939.290039;125.103882;0;61149.71875;664.85498;176510.5;1506.904907;0;12.170901;5.816206;3.343274;-0.565445;3.419806;7.520069;7.509219;14.20176;17.478064;17.90679;17.769001;13.455642;376.224731;3.754639;3.055261;3.649273;2.526977;3.387272;2.977724;2.90928;2.303746;2.82088;2.519699;2.498054;2.536957;5.56E-05
425;9.117973;49.991518;29.30997247;24.38408844;34.58852333;31.67553571;29.85379841;3.055085;4.239407;5.40449;6.298277;4.511617;136.116989;0;0;0;1718750;0;4776250;0;0;3137.280029;30033.83789;70555.07813;4111.42041;0;0;27811.56836;0;57466.5;1814.194702;0;0;0;0;8808.119141;0;16831.00195;0;0;14514.85352;400.241638;25.231081;121175.8594;3197.064209;316206.5;6428.054199;116.326996;11.610369;5.530664;2.939946;-2.559769;4.006592;7.851995;8.318099;14.821546;19.033661;19.568226;18.9918;13.547796;412.929565;2.873669;2.608114;3.143805;2.478607;3.008643;2.929641;2.268713;2.021447;2.446217;2.363059;2.101163;2.192168;7.09E-05
426;9.156908;53.896117;25.4165441;22.92850238;23.81086265;23.49841667;24.37764748;2.817312;9.714169;4.051455;7.870461;10.76945;0.165925;442500;625;0;4555000;32500;6642500;98750;0;1359.965576;7548.210449;9416.981445;0;0;0;0;0;9396.068359;0;0;0;0;0;52.739574;0;7995.888672;0;0;13506.86133;445.882385;59.800289;66865.78125;2335.358398;94875.78906;4387.053711;108.688538;12.558324;6.68661;4.227963;0.979168;2.9594;6.523893;7.484233;13.477924;16.49995;16.877018;17.137774;14.082527;320.388275;4.397858;3.607272;4.286403;3.165757;4.077005;3.456005;3.938591;3.249325;3.639772;2.906829;3.139954;3.106018;5.00E-05
427;9.169289;47.664361;22.79796714;17.43321775;20.07759315;18.72446675;20.7404496;3.31609;16.846401;4.030332;8.199907;16.852097;403.910645;34375;0;0;2135625;0;2521875;0;0;11167.20898;58850.04688;80293.05469;987.893799;0;0;5661.02832;0;12242.40332;0;0;5549.389648;0;0;22371.00195;0;37868.57813;0;0;26877.05859;541.03595;134.439484;179156.4688;5172.363281;278217.8125;12763.5293;227.062653;11.451478;4.663768;1.208593;-3.066621;2.332393;7.216771;8.577357;14.710679;19.917406;19.91967;20.380705;13.660609;314.555878;1.833271;2.166701;2.071285;2.008504;1.826594;2.306458;1.938467;1.752897;2.016374;1.992494;1.532044;1.625895;5.06E-05
428;9.171544;49.869422;18.6922522;14.59346259;16.02106782;15.18760714;16.94175837;3.068744;1.718701;1.377421;1.682467;1.620337;125.280701;0;0;0;501875;0;1358750;0;0;2782.794678;11409.26856;24676.91406;0;0;0;10979.78027;0;21488.71484;0;0;0;0;0;0;0;704.216431;0;0;20351.99805;370.142151;69.982155;95222.69531;4406.949219;184448.5469;9726.432617;115.661865;11.55307;5.421932;2.797473;-2.906868;3.898145;7.751092;8.224618;14.654347;18.908733;19.452864;18.920641;13.441164;403.525299;2.8897;2.64097;3.159923;2.50597;3.02066;2.966521;2.275664;2.031626;2.405602;2.343909;2.085443;2.148246;6.15E-05
429;9.172792;48.899233;24.86529248;18.06564626;28.28498741;24.58931677;24.35805145;3.205106;18.032619;10.331203;15.384855;20.487597;302.707886;411250;0;0;2121875;0;3123750;0;0;10065.94531;61035.30859;129420.1797;0;0;0;16399.66797;0;36729.87891;0;0;1941.738525;0;0;11632.33203;0;12118.83496;0;0;34252.66797;697.869995;108.743233;193297.7969;4307.407227;477272.5;10659.26758;224.103836;11.701087;5.308876;2.635071;-3.080764;4.219817;8.26478;8.579626;14.865607;19.819317;20.126322;19.951759;13.740782;495.599823;2.425597;2.388128;2.834216;2.289163;2.507171;2.824362;2.149933;1.826472;2.150868;2.178075;1.784683;1.892802;6.92E-05
430;9.18072;48.78313;63.32151439;51.05901974;45.69453086;50.75763975;55.59234079;3.158464;84.318871;20.734846;27.633265;69.305573;252.949448;53125;0;0;534375;1875;3785000;26250;0;15321.43652;103506.0469;229946.3125;0;0;0;1036.960938;0;25042.62695;0;0;14778.76465;357.526001;43.1889;39859.49219;2363.525635;58823.24609;5276.189453;166.050247;29583.74609;155.944916;6.172304;280575.6875;1265.298218;585914.8125;4881.430176;80.121902;11.232156;4.922748;2.197821;-3.611183;3.86624;7.716517;7.99345;14.2665;19.160868;19.544806;19.45232;13.225893;507.745972;2.430906;2.43565;2.876315;2.28001;2.506791;2.815078;2.150636;1.816151;2.139546;2.177156;1.777525;1.931721;7.54E-05
431;9.18449;48.76871;82.24883008;65.70224643;52.11510286;51.28432836;68.97340274;3.149212;25.902155;18.053793;22.055595;28.142151;313.300079;3750;0;0;213125;0;2325000;0;0;12717.04492;88982.91406;214005.9531;0;0;0;0;0;30946.97656;0;0;10654.87891;386.347717;105.939804;32858.03125;1190.468018;51262.64453;1875.232544;179.58046;37233.52344;188.038223;34.708675;266451.8125;3274.576416;574929.125;10636.74316;45.604061;11.198189;4.89366;2.155735;-3.664173;3.845096;7.681338;7.957673;14.227711;19.119865;19.504215;19.423002;13.187583;502.483307;2.431347;2.439767;2.879004;2.282253;2.50651;2.814071;2.149762;1.815338;2.138039;2.176731;1.776097;1.934729;7.27E-05
432;9.19003;48.8892;62.0875;45.62054422;40.45323633;33.70646766;51.09696637;3.203947;32.115746;10.557275;16.509239;31.148142;303.867065;390000;0;0;1646875;15000;3475625;101875;0;10854.46387;64397.42188;126191.6094;767.786194;0;0;8468.898438;0;36060.68359;0;0;3044.343262;0;0;8173.775391;25.037563;12118.83203;1600.587891;0;37419.11719;653.400757;125.090958;223976.5938;4723.024414;439312.2188;11192.63867;275.135742;11.64747;5.269477;2.594085;-3.141455;4.173931;8.207012;8.527142;14.810819;19.765162;20.082689;19.912868;13.702065;500.124268;2.423606;2.387879;2.831806;2.28961;2.508105;2.820701;2.149115;1.823778;2.150409;2.177788;1.785667;1.894535;6.69E-05
433;9.19101;48.7881;85.13840985;67.38374317;60.08997986;57.40634328;73.15150748;3.163221;40.008476;21.91787;31.783642;41.811806;244.975922;128750;0;0;886250;0;4053125;33125;0;14286.35742;109555.2813;247994.0313;0;0;0;5134.298828;0;20592.56445;0;0;10371.16016;393.590576;95.464691;43206.11719;1474.601807;56630.77734;2517.705566;167.0448;30757.80078;256.945557;0.427892;272256;3067.069824;625592.6875;7811.961914;25.885588;11.254261;4.945601;2.228018;-3.583511;3.881086;7.741334;8.026752;14.30035;19.200119;19.58584;19.486925;13.263606;511.954742;2.429292;2.430912;2.870634;2.281372;2.508221;2.813694;2.149733;1.815352;2.140115;2.176446;1.779138;1.929286;7.70E-05
434;9.20732;48.488887;27.18105322;19.61931973;23.48941295;21.975;24.36594647;3.21915;20.004919;5.188346;9.182534;19.520599;391.555267;11250;0;0;1902500;0;3695000;0;0;11012.89258;59721.58984;97610.53125;0;0;0;7154.129883;0;18028.41602;0;0;4254.236328;0;0;27891.59375;1020.062866;32135.00195;1917.212036;0;42815.22266;298.407166;54.265411;223637.7031;2068.635254;421163.2813;8900.737305;105.747421;10.544812;4.158342;1.055938;-4.519908;3.290639;7.052298;7.268195;13.480863;18.335674;18.698338;18.771112;12.353061;338.372192;2.459907;2.530062;2.928276;2.372861;2.502126;2.810914;2.137237;1.844405;2.136283;2.187537;1.756033;1.989158;5.32E-05
435;9.207639;48.345778;6.63525;5.288292011;6.855555556;6.81641791;6.448394364;3.168714;0.037849;0.09187;0.049299;0.041208;801.818237;7500;0;0;46250;0;619375;0;0;452.46283;1596.81311;5648.518555;0;0;0;0;0;0;0;0;0;0;0;1642.470703;0;7449.018066;0;0;4376.025391;0;0;27625.85742;0;76974.28906;131.841858;0;9.569806;3.095065;-0.154841;-5.06746;2.485151;6.244041;6.147924;12.31786;17.176876;17.454395;17.654016;11.090829;248.084366;2.410189;2.513038;2.904804;2.40481;2.480016;2.805342;2.136572;1.846851;2.112713;2.167102;1.740737;1.960131;3.52E-05
436;9.21079;48.48933;74.11323857;56.14285714;43.27792273;40.32238806;60.13039067;3.218818;21.890142;5.024747;9.307091;19.47238;385.837494;0;0;0;1991250;0;3552500;0;0;10913.11035;60284.38281;95596.76563;0;0;0;7198.642578;0;17912.62305;0;0;4216.932617;381.309387;112.201035;27991.60938;1267.898682;32179.89648;2051.877686;171.729462;43085.28516;165.271881;22.923475;228028.25;2879.676025;413778.75;9200.804688;47.102402;10.539783;4.152482;1.050061;-4.525682;3.284234;7.047408;7.262426;13.47561;18.330908;18.69241;18.766487;12.347229;338.092682;2.459942;2.529711;2.927558;2.37355;2.502173;2.811622;2.137757;1.845104;2.136643;2.187618;1.75634;1.988568;5.30E-05
437;9.224786;49.165508;26.99411765;17.5607483;28.38009096;23.43548387;25.18836153;3.178533;14.796532;7.946148;11.341725;14.099908;157.648697;1079375;18125;2500;3739375;139375;6946875;304375;5625;6114.329102;46125.77344;100390.7578;2213.369141;0;0;22979.07813;0;38813.28125;395.351868;0;4909.114258;143.04953;0;33251.03906;1193.697021;62819.66406;2447.364258;0;15034.07813;262.427216;55.62442;166296.4375;936.571228;414085.6563;3234.383301;141.352829;11.726002;5.399747;2.709608;-2.884477;4.344687;8.297732;8.779099;15.029292;19.966639;20.217232;19.972937;13.872732;488.001251;2.511629;2.441566;2.89754;2.436888;2.648123;2.915591;2.193202;1.93025;2.273663;2.276274;1.912149;1.979436;0.000070325
438;9.22589;49.146;71.00362016;53.11129252;35.88575013;32.49342432;55.56652243;3.175791;17.184956;6.608437;10.313997;17.963043;171.896362;200625;0;0;2656875;0;4277500;0;0;8878.654297;52859.5625;95287.64063;0;0;0;1396.377197;0;29179.55469;0;0;11310.16113;409.796814;150.453796;48974.91016;1809.541138;68925.29688;4825.140137;250.88858;38318.55859;246.978958;1.597847;187189.9219;3134.529297;382320.0313;9891.084961;54.645245;11.711766;5.391641;2.708379;-2.891571;4.332831;8.298847;8.753531;15.015592;19.965816;20.209757;19.971285;13.858273;483.833008;2.500314;2.428703;2.882405;2.42553;2.630925;2.906759;2.190821;1.921423;2.264026;2.266828;1.900262;1.962536;6.97E-05
439;9.227769;48.678069;27.79426894;21.30251701;29.71369794;26.71873449;26.91231982;3.216666;7.9966;6.362866;9.541493;8.361592;371.246979;139375;0;0;1206875;0;2612500;42500;0;6708.777832;34669.73438;85977.13281;0;0;0;22507.07813;0;53798.91797;0;0;2023.112305;0;0;5160.42041;0;5160.42041;0;0;24983.08594;455.721497;62.104763;103852.5547;3743.318359;296670.0938;8540.328125;192.289444;11.047174;4.753761;1.913016;-3.972594;3.733294;7.536126;7.842113;14.093815;18.978058;19.359186;19.337486;13.042284;462.287994;2.437349;2.463635;2.890399;2.311331;2.508392;2.812773;2.145697;1.81782;2.13266;2.175394;1.769949;1.950975;6.46E-05
440;9.229745;48.8088;30.99779514;22.55897959;30.98174524;27.97873134;29.09905041;3.176525;23.173746;19.080158;22.29545;23.588406;249.147171;92500;0;0;2341250;0;6110625;0;0;13885.68359;99120.50781;235009.7969;0;0;0;14536.83398;0;33311.90625;0;0;0;0;0;10357.72461;0;34153.82422;0;0;39131.39844;913.830444;136.300247;219447.1563;4249.116699;572005.875;12183.7168;377.189331;11.319636;5.004678;2.295545;-3.554735;3.923462;7.822219;8.12882;14.409356;19.330421;19.703306;19.589939;13.367414;508.194794;2.430571;2.419559;2.857961;2.296796;2.518279;2.8182;2.152625;1.819776;2.148952;2.180795;1.788141;1.923653;7.61E-05
441;9.271233;51.360755;9.657933999;7.521572802;7.761774115;7.119351741;8.557771679;2.87657;0.037841;0.181422;0.244097;0.115686;477.623566;0;0;0;124375;0;193125;0;0;7.328926;2996.959961;6976.353516;3383.127441;0;0;14391.01563;0;24783.87305;0;0;0;0;0;0;0;6081.550781;0;0;0;0;0;38119.64063;0;118898.9688;0;0;11.229613;5.019291;2.396986;-2.188759;2.742259;6.733311;6.809151;13.532072;17.163574;17.773666;17.256771;12.537456;325.098633;3.474684;2.800138;3.422074;2.615939;3.141867;2.929107;2.703927;2.133512;2.619152;2.517045;2.260262;2.45754;4.50E-05
442;9.363674;54.616669;8.879652677;7.428835714;10.16391679;9.9510375;9.011120409;2.758366;0.961557;0.140123;0.187286;0.806288;17.490402;29375;3125;0;33750;20000;66250;20000;0;795.406982;2351.52832;4075.358154;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9926.37207;308.142975;43.649418;27359.81445;1629.714111;70958.875;3949.296875;119.066452;12.048908;6.113982;3.96982;1.24136;2.516662;5.738278;6.799173;12.821489;15.739205;16.114283;16.328634;13.644962;253.00618;4.228258;3.390071;4.191271;3.246826;4.210913;3.538526;3.900961;3.480606;3.751979;3.079289;3.223277;3.081245;3.41E-05
443;9.399441;50.16443;7.832517213;6.206122449;7.713365385;7.79027381;7.49033507;2.984526;0.007867;0.04617;0.025004;0.02936;499.936707;0;0;0;28125;0;31250;0;0;82.287575;485.445862;1802.168945;0;0;0;0;0;0;0;0;0;0;0;3959.319092;0;8713.172852;0;0;4694.428711;0;0;18234.99805;0;47856.79688;1160.859619;0;10.506273;4.547174;1.912478;-3.783135;3.113572;6.759628;7.155092;13.825886;17.821743;18.342829;17.896292;12.451722;278.062347;2.842747;2.51502;3.026234;2.493669;2.936973;2.874808;2.324353;2.025111;2.466412;2.380399;2.124975;2.189037;4.41E-05
